Time,Tankdruk,Verdampingsdruk,Verdampingstemperatuur,Condensatiedruk,Condensatietemperatuur,VerdamperFAN sturing,FDVerdamperInterval,VerdamperFAN MODE Control,FDVerdamperFanPulsenNodig,FDVerdamperFanPulsen,FDCondensorInterval,CondensorFAN MODE Control,CondensorFAN sturing,FDCondensorPulsen,FDCondensorPulsenNodig,Gewicht Opslagtank,Compessor,S1 Lekken,S1 Bijvullen,S2 Start,LekkenVullen MODE Control,Alarm State,Cel Temperatuur,Verwarming Interval,Verwarming MODE Control,Verwarming sturing,Verwarming PulsenNodig,Verwarming sturing PWM1,Verwarming Pulsen,Stuurstroom,OFF Koel ON Vries,Gewicht Target,Vloeistofklep dicht,HD Overstortklep,FD Bijvullen,Bijvullen Actief,Lekken Actief,Reset,FDlekkkenInterval,FDlekkkenPulsenNodig,FDlekkkenPulsen,FD Lekken aktief,FD Lekken Klaar,FD Bijvullen aktief,setpoint_min,setpoint_max
2023-05-22 01:35:15,12.2,5.1,0.0,13.7,30.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.8,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:35:30,12.2,5.1,0.0,13.6,30.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.8,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:35:45,12.2,5.2,0.2,13.5,30.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.9,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:36:00,12.2,5.2,0.2,13.5,30.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:36:15,12.2,2.9,-13.6,15.1,34.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-214748364.8,4.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:36:30,12.2,2.9,-13.4,17.2,39.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-214748364.8,3.4,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:36:45,12.2,2.9,-13.2,16.5,38.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-214748364.8,2.7,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:37:00,12.2,2.9,-13.4,16.6,38.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-214748364.8,1.8,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:37:15,12.2,2.8,-13.8,16.7,38.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-214748364.8,0.9,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:37:30,12.2,3.4,-9.9,15.6,35.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,0.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:37:45,12.2,3.8,-7.4,14.7,33.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,-0.3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:38:00,12.2,4.1,-5.7,14.5,33.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,-0.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:38:15,12.2,4.2,-4.9,14.7,33.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,-0.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:38:30,12.2,4.4,-3.9,14.5,33.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,0.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:38:45,12.2,4.5,-3.6,14.7,33.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,0.3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:39:00,12.2,4.6,-3.0,14.5,33.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,0.7,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:39:15,12.2,4.6,-2.9,14.7,33.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,0.7,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:39:30,12.2,4.6,-2.6,14.6,33.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:39:45,12.2,4.7,-2.3,14.5,33.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:40:00,12.2,4.7,-2.4,14.7,33.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:40:15,12.2,4.7,-2.2,14.6,33.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:40:30,12.2,4.7,-2.0,14.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.4,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:40:45,12.2,4.7,-2.1,14.6,33.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:41:00,12.2,4.8,-1.9,14.4,32.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.6,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:41:15,12.2,4.7,-2.0,14.6,33.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.6,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:41:30,12.2,4.8,-1.7,14.4,32.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.8,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:41:45,12.2,4.8,-1.8,14.4,32.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.8,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:42:00,12.2,4.8,-1.8,14.5,33.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.8,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:42:15,12.2,4.8,-1.6,14.4,32.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:42:30,12.2,4.9,-1.4,14.3,32.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:42:45,12.2,4.8,-1.5,14.4,32.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:43:00,12.2,4.8,-1.5,14.4,32.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:43:15,12.2,4.9,-1.4,14.4,32.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:43:30,12.2,4.9,-1.3,14.4,32.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:43:45,12.2,4.9,-1.3,14.3,32.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:44:00,12.2,4.9,-1.1,14.2,32.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.4,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:44:15,12.2,4.9,-1.1,14.3,32.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.4,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:44:30,12.2,4.9,-1.1,14.2,32.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.4,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:44:45,12.2,4.9,-1.1,14.2,32.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.4,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:45:00,12.2,4.9,-1.0,14.2,32.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:45:15,12.2,4.9,-1.0,14.2,32.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.6,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:45:30,12.2,5.0,-0.7,14.1,31.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.8,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:45:45,12.2,5.0,-0.7,14.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.8,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:46:00,12.2,5.0,-0.6,14.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.9,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:46:15,12.2,5.0,-0.6,14.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.9,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:46:30,12.2,5.0,-0.7,14.1,31.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.9,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:46:45,12.2,5.0,-0.7,14.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.9,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:47:00,12.2,5.0,-0.6,14.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.9,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:47:15,12.2,5.0,-0.5,14.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:47:30,12.2,5.1,-0.4,13.9,31.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:47:45,12.2,5.1,-0.3,13.8,31.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:48:00,12.2,5.1,-0.2,13.8,31.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:48:15,12.2,5.1,-0.2,13.8,31.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:48:30,12.2,5.1,-0.2,13.8,31.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:48:45,12.2,5.1,-0.3,13.8,31.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:49:00,12.2,5.1,-0.2,13.8,31.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:49:15,12.2,5.1,-0.2,13.8,31.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.4,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:49:30,12.2,5.1,-0.2,13.8,31.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.4,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:49:45,12.2,5.1,-0.2,13.8,31.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.4,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:50:00,12.2,5.1,-0.1,13.7,30.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:50:15,12.2,5.1,0.0,13.6,30.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.6,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:50:30,12.2,5.2,0.1,13.6,30.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.7,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:50:45,12.2,5.2,0.1,13.6,30.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.8,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:51:00,12.2,5.2,0.1,13.6,30.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.8,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:51:15,12.2,5.2,0.1,13.6,30.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.8,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:51:30,12.2,5.2,0.2,13.6,30.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.9,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:51:45,12.2,5.2,0.2,13.5,30.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,3.9,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:52:00,12.2,5.2,0.3,13.5,30.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
